Status,40080115
Voltage,0.39 (-1.89)
Supply,24.2V / 0.2A/44.6C / 3.8W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
424,13295,13654,1202.6,1200,-1,-0.012,0.164
425,5775,6084,964.95,995.25,-1,-0.018,0.184
426,1157,1281,388.74,430.84,-1,0.034,0.194
427,11,14,9.79,24.21,-5,0.032,0.081
428,0,0,-12.83,0,0,-0.003,0.441
429,3,0,30.53,0,-5,-0.019,-0.261
430,-5,0,0.34,0,4,0.031,-0.02
431,-1,0,-40.73,0,2,0.018,0.287
432,5,0,-10.86,0,-4,-0.019,0.025
433,4,0,46.49,0,-2,-0.003,-0.303
434,-4,0,8.52,0,5,0.019,-0.109
435,-1,0,-16.47,0,-1,-0.025,0.308
436,5,0,70.23,0,-3,-0.007,-0.28
437,-5,0,-24.75,0,5,0.023,0.227
438,1,0,-14.58,0,-4,0.007,0.129
439,5,0,-10.66,0,-7,0.061,-0.06
440,4,0,37.03,0,-1,0.017,-0.333
441,-2,0,5.81,0,5,0.065,0.112
442,-4,0,-33.86,0,-1,0.017,0.413
443,4,0,-13.81,0,-5,-0.001,-0.089
444,4,0,51.46,0,0,0.001,-0.237
445,2,0,39.02,0,4,-0.018,0.007
446,-3,0,11.93,0,3,0.011,0.248
447,5,0,42.49,0,-2,-0.023,0.402
448,-1,0,12.91,0,-5,-0.104,-0.171
449,-6,0,-7.12,0,2,0.011,-0.206
450,-1,0,-37.57,0,5,0.049,0.098
451,2,0,-19.46,0,2,0.025,0.375
452,2,0,20.93,0,-6,0.009,-0.031
453,-6,0,-16.86,0,1,-0.009,-0.304
454,3,0,-14.55,0,1,-0.021,0.368
455,6,0,42.5,0,-5,0.014,0.236
456,-2,0,7.97,0,-2,0.03,-0.262
457,-4,0,-54.73,0,6,0.012,0.06
458,3,0,-6.5,0,1,-0.041,0.396
459,3,0,22.41,0,-4,0.045,-0.281
460,-5,0,-28.16,0,4,0.058,0.082
461,1,0,-30.35,0,2,0.026,0.414
462,6,0,17.41,0,-4,0.003,0.118
463,0,0,12.01,0,-1,0.009,-0.302
464,9897,9891,-2.3,0,0,0.026,0.38
465,9897,9891,34.05,0,-4,0.011,0.195
466,9898,9891,49.34,0,-6,-0.002,0.056
467,9893,9891,58.03,0,-6,0.022,-0.126
468,9894,9891,34.47,0,-8,0.035,-0.255
469,9892,9891,47.75,0,-7,-0.037,-0.281
470,9890,9891,15.61,0,-4,0.015,-0.433
471,9890,9891,14.09,0,-5,0.024,-0.343
472,9888,9891,15.68,0,0,-0.012,-0.323
473,9884,9891,-20.61,0,6,0.009,-0.106
474,9887,9891,18.4,0,3,0,-0.375
475,9883,9891,2.5,0,7,-0.049,-0.17
476,9884,9891,2.1,0,7,-0.022,-0.218
477,9890,9891,-17.69,0,5,-0.027,-0.056
478,9889,9891,-21.88,0,8,0.002,-0.054
479,9892,9891,-16.6,0,5,0.003,0.106
480,9892,9891,-44.85,0,7,0.014,0.071
481,9892,9891,-35.36,0,6,0.04,-0.007
482,9894,9891,-57.86,0,6,-0.036,0.144
483,9894,9891,-60.75,0,6,-0.024,0.132
484,9888,9891,0.07,0,5,-0.012,0.13
485,9888,9891,13.15,0,3,-0.021,-0.185
486,9889,9891,13.08,0,5,-0.016,-0.115
487,9887,9891,11.56,0,7,0.016,0.055
488,9885,9891,27.23,0,6,-0.026,-0.159
489,9884,9891,62.52,0,0,-0.005,-0.484
490,9886,9891,77.68,0,-3,0.047,-0.35
491,9890,9891,22.04,0,-4,0.014,-0.429
492,9893,9891,25.57,0,-5,0.052,-0.264
493,9891,9891,25.14,0,-5,-0.048,-0.273
494,9896,9891,51.6,0,-7,0.018,-0.092
495,9895,9891,-2.46,0,-2,0.012,0.085
496,9893,9891,-24.56,0,1,0.021,0.344
