Status,40080111
Voltage,-0.02 (-0.14)
Supply,24.1V / 0.2A/37.1C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
491,-3,0,0.16,0,3,-0.007,-0.022
492,-3,0,0.46,0,3,-0.014,-0.096
493,-3,0,0.62,0,3,0.005,-0.062
494,-1,0,-0.43,0,1,0.014,-0.095
495,2,0,-0.52,0,-1,0.002,-0.021
496,3,0,-0.74,0,-3,0.018,0.035
497,3,0,-0.15,0,-3,-0.001,0.094
498,3,0,-0.52,0,-3,0.006,0.045
499,1,0,0.42,0,-1,0.012,0.052
500,-2,0,0.77,0,1,0.01,0.013
501,-3,0,0.27,0,3,0.005,-0.041
502,-3,0,-0.49,0,3,0.025,-0.122
503,-2,0,0.34,0,3,-0.034,-0.062
504,0,0,-0.26,0,1,-0.004,-0.061
