Status,40080111
Voltage,-0.13 (0.03)
Supply,24.2V / 0.2A/38.4C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
490,3,0,-0.05,0,-2,0.019,-0.008
491,2,0,-0.15,0,-2,0.016,-0.009
492,3,0,-0.67,0,-3,0.004,0.016
493,2,0,0.05,0,-2,-0.002,0.063
494,1,0,-0.53,0,-1,-0.008,0.045
495,-1,0,0.73,0,1,0.02,0.078
496,-2,0,-0.44,0,2,-0.015,-0.044
497,-3,0,-0.37,0,3,-0.011,-0.106
498,-2,0,-0.41,0,2,0.019,-0.11
499,-1,0,-0.03,0,1,-0.006,-0.085
500,1,0,-0.47,0,-1,0.023,-0.063
501,2,0,-0.45,0,-2,-0.021,-0.001
502,3,0,0.38,0,-3,0.01,0.034
503,2,0,0.2,0,-2,-0.021,0.054
504,1,0,0.09,0,-1,0.03,0.059
505,-1,0,0,0,1,0.013,0.044
506,-2,0,0.31,0,2,0.014,-0.042
507,-3,0,-0.13,0,3,-0.013,-0.077
